dcode,dname,fiscalYear,userId,cropname,cropcode,areaunit,area,productionunit,production
24,Kavrepalanchok,2056/2057,80,Buckwheat,,1,,6,
24,Kavrepalanchok,2057/2058,80,Buckwheat,,1,,6,
24,Kavrepalanchok,2058/2059,80,Buckwheat,,1,,6,
24,Kavrepalanchok,2059/2060,80,Buckwheat,,1,,6,
24,Kavrepalanchok,2060/2061,80,Buckwheat,,1,,6,
24,Kavrepalanchok,2061/2062,80,Buckwheat,,1,,6,
24,Kavrepalanchok,2062/2063,80,Buckwheat,,1,,6,
24,Kavrepalanchok,2063/2064,80,Buckwheat,,1,,6,
24,Kavrepalanchok,2064/2065,80,Buckwheat,,1,,6,
24,Kavrepalanchok,2065/2066,80,Buckwheat,,1,,6,
24,Kavrepalanchok,2066/2067,80,Buckwheat,,1,,6,
24,Kavrepalanchok,2067/2068,80,Buckwheat,,1,750,6,915
24,Kavrepalanchok,2068/2069,80,Buckwheat,,1,750,6,600
24,Kavrepalanchok,2069/2070,80,Buckwheat,,1,605,6,605
24,Kavrepalanchok,2070/2071,80,Buckwheat,,1,671,6,669
24,Kavrepalanchok,2055/2056,80,Maize,,1,25550,6,51100
24,Kavrepalanchok,2056/2057,80,Maize,,1,25500,6,50900
24,Kavrepalanchok,2057/2058,80,Maize,,1,25500,6,58320
24,Kavrepalanchok,2058/2059,80,Maize,,1,25000,6,59000
24,Kavrepalanchok,2059/2060,80,Maize,,1,25000,6,59000
24,Kavrepalanchok,2060/2061,80,Maize,,1,23200,6,53400
24,Kavrepalanchok,2061/2062,80,Maize,,1,23200,6,53500
24,Kavrepalanchok,2062/2063,80,Maize,,1,23200,6,53500
24,Kavrepalanchok,2063/2064,80,Maize,,1,23200,6,55640
24,Kavrepalanchok,2064/2065,80,Maize,,1,24279,6,56288
24,Kavrepalanchok,2065/2066,80,Maize,,1,24279,6,56288
24,Kavrepalanchok,2066/2067,80,Maize,,1,24279,6,56096
24,Kavrepalanchok,2067/2068,80,Maize,,1,24300,6,62937
24,Kavrepalanchok,2068/2069,80,Maize,,1,25353,6,48334
24,Kavrepalanchok,2069/2070,80,Maize,,1,24278,6,51592
24,Kavrepalanchok,2070/2071,80,Maize,,1,25354,6,60849
24,Kavrepalanchok,2055/2056,80,Millet,,1,1350,6,1350
24,Kavrepalanchok,2056/2057,80,Millet,,1,1500,6,1500
24,Kavrepalanchok,2057/2058,80,Millet,,1,1500,6,1500
24,Kavrepalanchok,2058/2059,80,Millet,,1,1000,6,1000
24,Kavrepalanchok,2059/2060,80,Millet,,1,1000,6,1000
24,Kavrepalanchok,2060/2061,80,Millet,,1,3500,6,3465
24,Kavrepalanchok,2061/2062,80,Millet,,1,3500,6,3510
24,Kavrepalanchok,2062/2063,80,Millet,,1,3500,6,3510
24,Kavrepalanchok,2063/2064,80,Millet,,1,3450,6,3500
24,Kavrepalanchok,2064/2065,80,Millet,,1,3505,6,3505
24,Kavrepalanchok,2065/2066,80,Millet,,1,3555,6,3604
24,Kavrepalanchok,2066/2067,80,Millet,,1,3505,6,3550
24,Kavrepalanchok,2067/2068,80,Millet,,1,3500,6,3850
24,Kavrepalanchok,2068/2069,80,Millet,,1,3505,6,3506
24,Kavrepalanchok,2069/2070,80,Millet,,1,3505,6,3501
24,Kavrepalanchok,2070/2071,80,Millet,,1,3515,6,4042
24,Kavrepalanchok,2055/2056,80,Paddy,,1,14850,6,39768
24,Kavrepalanchok,2056/2057,80,Paddy,,1,15150,6,46750
24,Kavrepalanchok,2057/2058,80,Paddy,,1,15200,6,46800
24,Kavrepalanchok,2058/2059,80,Paddy,,1,15000,6,46900
24,Kavrepalanchok,2059/2060,80,Paddy,,1,15000,6,46900
24,Kavrepalanchok,2060/2061,80,Paddy,,1,11875,6,38340
24,Kavrepalanchok,2061/2062,80,Paddy,,1,11105,6,35470
24,Kavrepalanchok,2062/2063,80,Paddy,,1,10550,6,33500
24,Kavrepalanchok,2063/2064,80,Paddy,,1,10550,6,35845
24,Kavrepalanchok,2064/2065,80,Paddy,,1,11275,6,31899
24,Kavrepalanchok,2065/2066,80,Paddy,,1,11275,6,31899
24,Kavrepalanchok,2066/2067,80,Paddy,,1,11350,6,32915
24,Kavrepalanchok,2067/2068,80,Paddy,,1,10100,6,31512
24,Kavrepalanchok,2068/2069,80,Paddy,,1,10310,6,36350
24,Kavrepalanchok,2069/2070,80,Paddy,,1,10100,6,30418
24,Kavrepalanchok,2070/2071,80,Paddy,,1,11310,6,37009
24,Kavrepalanchok,2055/2056,80,Wheat,,1,11550,6,21750
24,Kavrepalanchok,2056/2057,80,Wheat,,1,11550,6,21750
24,Kavrepalanchok,2057/2058,80,Wheat,,1,11500,6,28000
24,Kavrepalanchok,2058/2059,80,Wheat,,1,11500,6,30000
24,Kavrepalanchok,2059/2060,80,Wheat,,1,11500,6,30000
24,Kavrepalanchok,2060/2061,80,Wheat,,1,12950,6,26000
24,Kavrepalanchok,2061/2062,80,Wheat,,1,12950,6,26000
24,Kavrepalanchok,2062/2063,80,Wheat,,1,12950,6,22050
24,Kavrepalanchok,2063/2064,80,Wheat,,1,12950,6,22050
24,Kavrepalanchok,2064/2065,80,Wheat,,1,12550,6,18286
24,Kavrepalanchok,2065/2066,80,Wheat,,1,12550,6,18286
24,Kavrepalanchok,2066/2067,80,Wheat,,1,9995,6,21001
24,Kavrepalanchok,2067/2068,80,Wheat,,1,9950,6,21478
24,Kavrepalanchok,2068/2069,80,Wheat,,1,9950,6,20905
24,Kavrepalanchok,2069/2070,80,Wheat,,1,9900,6,18900
24,Kavrepalanchok,2070/2071,80,Wheat,,1,9850,6,23738
25,Lalitpur,2055/2056,86,Barley,,1,239,6,263
25,Lalitpur,2056/2057,86,Barley,,1,235,6,263
25,Lalitpur,2057/2058,86,Barley,,1,235,6,263
25,Lalitpur,2058/2059,86,Barley,,1,225,6,263
25,Lalitpur,2059/2060,86,Barley,,1,225,6,263
25,Lalitpur,2060/2061,86,Barley,,1,225,6,263
25,Lalitpur,2061/2062,86,Barley,,1,225,6,263
25,Lalitpur,2062/2063,86,Barley,,1,225,6,280
25,Lalitpur,2063/2064,86,Barley,,1,225,6,280
25,Lalitpur,2064/2065,86,Barley,,1,220,6,250
25,Lalitpur,2065/2066,86,Barley,,1,220,6,250
25,Lalitpur,2066/2067,86,Barley,,1,80,6,72
25,Lalitpur,2067/2068,86,Barley,,1,70,6,70
25,Lalitpur,2068/2069,86,Barley,,1,65,6,70
25,Lalitpur,2069/2070,86,Barley,,1,65,6,70
25,Lalitpur,2070/2071,86,Barley,,1,50,6,31
25,Lalitpur,2055/2056,86,Buckwheat,,1,,6,
25,Lalitpur,2056/2057,86,Buckwheat,,1,,6,
25,Lalitpur,2057/2058,86,Buckwheat,,1,,6,
25,Lalitpur,2058/2059,86,Buckwheat,,1,,6,
25,Lalitpur,2059/2060,86,Buckwheat,,1,,6,
25,Lalitpur,2060/2061,86,Buckwheat,,1,,6,
25,Lalitpur,2061/2062,86,Buckwheat,,1,,6,
25,Lalitpur,2062/2063,86,Buckwheat,,1,,6,
25,Lalitpur,2063/2064,86,Buckwheat,,1,,6,
25,Lalitpur,2064/2065,86,Buckwheat,,1,,6,
25,Lalitpur,2065/2066,86,Buckwheat,,1,,6,
25,Lalitpur,2066/2067,86,Buckwheat,,1,48,6,24
25,Lalitpur,2067/2068,86,Buckwheat,,1,50,6,30
25,Lalitpur,2068/2069,86,Buckwheat,,1,54,6,54
25,Lalitpur,2069/2070,86,Buckwheat,,1,54,6,53
25,Lalitpur,2070/2071,86,Buckwheat,,1,50,6,48
25,Lalitpur,2055/2056,86,Maize,,1,5750,6,10925
25,Lalitpur,2056/2057,86,Maize,,1,6470,6,10915
25,Lalitpur,2057/2058,86,Maize,,1,6125,6,18070
25,Lalitpur,2058/2059,86,Maize,,1,6150,6,17089
25,Lalitpur,2059/2060,86,Maize,,1,6150,6,17089
25,Lalitpur,2060/2061,86,Maize,,1,8649,6,23352
25,Lalitpur,2061/2062,86,Maize,,1,8649,6,23352
25,Lalitpur,2062/2063,86,Maize,,1,8940,6,17775
25,Lalitpur,2063/2064,86,Maize,,1,8640,6,18500
25,Lalitpur,2064/2065,86,Maize,,1,8640,6,18500
25,Lalitpur,2065/2066,86,Maize,,1,8530,6,19543
25,Lalitpur,2066/2067,86,Maize,,1,8589,6,22979
25,Lalitpur,2067/2068,86,Maize,,1,10806,6,34579
25,Lalitpur,2068/2069,86,Maize,,1,8589,6,24049
25,Lalitpur,2069/2070,86,Maize,,1,8589,6,24908
25,Lalitpur,2070/2071,86,Maize,,1,8589,6,26626
25,Lalitpur,2055/2056,86,Millet,,1,1350,6,1700
25,Lalitpur,2056/2057,86,Millet,,1,1350,6,1750
25,Lalitpur,2057/2058,86,Millet,,1,630,6,740
25,Lalitpur,2058/2059,86,Millet,,1,610,6,732
25,Lalitpur,2059/2060,86,Millet,,1,610,6,732
25,Lalitpur,2060/2061,86,Millet,,1,610,6,751
25,Lalitpur,2061/2062,86,Millet,,1,610,6,751
25,Lalitpur,2062/2063,86,Millet,,1,608,6,699
25,Lalitpur,2063/2064,86,Millet,,1,605,6,786
25,Lalitpur,2064/2065,86,Millet,,1,605,6,786
25,Lalitpur,2065/2066,86,Millet,,1,600,6,786
25,Lalitpur,2066/2067,86,Millet,,1,580,6,672
25,Lalitpur,2067/2068,86,Millet,,1,575,6,690
25,Lalitpur,2068/2069,86,Millet,,1,575,6,690
25,Lalitpur,2069/2070,86,Millet,,1,575,6,575
25,Lalitpur,2070/2071,86,Millet,,1,570,6,570
25,Lalitpur,2055/2056,86,Paddy,,1,4200,6,19740
25,Lalitpur,2056/2057,86,Paddy,,1,4200,6,19664
25,Lalitpur,2057/2058,86,Paddy,,1,5044,6,27540
25,Lalitpur,2058/2059,86,Paddy,,1,4949,6,25423
25,Lalitpur,2059/2060,86,Paddy,,1,4949,6,25423
25,Lalitpur,2060/2061,86,Paddy,,1,4655,6,26068
25,Lalitpur,2061/2062,86,Paddy,,1,4600,6,23000
25,Lalitpur,2062/2063,86,Paddy,,1,4640,6,22504
25,Lalitpur,2063/2064,86,Paddy,,1,4650,6,22645
25,Lalitpur,2064/2065,86,Paddy,,1,4650,6,22645
25,Lalitpur,2065/2066,86,Paddy,,1,4680,6,21060
25,Lalitpur,2066/2067,86,Paddy,,1,4650,6,21390
25,Lalitpur,2067/2068,86,Paddy,,1,4600,6,26676
25,Lalitpur,2068/2069,86,Paddy,,1,4680,6,25272
25,Lalitpur,2069/2070,86,Paddy,,1,4680,6,26442
25,Lalitpur,2070/2071,86,Paddy,,1,4680,6,24804
25,Lalitpur,2055/2056,86,Wheat,,1,4275,6,8977
25,Lalitpur,2056/2057,86,Wheat,,1,4125,6,9900
25,Lalitpur,2057/2058,86,Wheat,,1,4125,6,9900
25,Lalitpur,2058/2059,86,Wheat,,1,4065,6,10650
25,Lalitpur,2059/2060,86,Wheat,,1,4065,6,10650
25,Lalitpur,2060/2061,86,Wheat,,1,4060,6,11098
25,Lalitpur,2061/2062,86,Wheat,,1,4060,6,10050
25,Lalitpur,2062/2063,86,Wheat,,1,4065,6,9094
25,Lalitpur,2063/2064,86,Wheat,,1,4065,6,9094
25,Lalitpur,2064/2065,86,Wheat,,1,4060,6,7820
25,Lalitpur,2065/2066,86,Wheat,,1,4060,6,7820
25,Lalitpur,2066/2067,86,Wheat,,1,4070,6,12617
25,Lalitpur,2067/2068,86,Wheat,,1,4060,6,14690
25,Lalitpur,2068/2069,86,Wheat,,1,4050,6,12340
25,Lalitpur,2069/2070,86,Wheat,,1,4000,6,10900
25,Lalitpur,2070/2071,86,Wheat,,1,3650,6,9490
26,Bhaktapur,2055/2056,16,Barley,,1,25,6,40
26,Bhaktapur,2056/2057,16,Barley,,1,25,6,40
26,Bhaktapur,2057/2058,16,Barley,,1,25,6,40
26,Bhaktapur,2058/2059,16,Barley,,1,50,6,50
26,Bhaktapur,2059/2060,16,Barley,,1,50,6,50
26,Bhaktapur,2060/2061,16,Barley,,1,50,6,50
26,Bhaktapur,2061/2062,16,Barley,,1,50,6,50
26,Bhaktapur,2062/2063,16,Barley,,1,50,6,50
26,Bhaktapur,2063/2064,16,Barley,,1,50,6,50
26,Bhaktapur,2064/2065,16,Barley,,1,50,6,50
26,Bhaktapur,2065/2066,16,Barley,,1,50,6,50
26,Bhaktapur,2066/2067,16,Barley,,1,50,6,50
26,Bhaktapur,2067/2068,16,Barley,,1,50,6,55
26,Bhaktapur,2068/2069,16,Barley,,1,50,6,55
26,Bhaktapur,2069/2070,16,Barley,,1,50,6,50
26,Bhaktapur,2070/2071,16,Barley,,1,45,6,50
26,Bhaktapur,2055/2056,16,Buckwheat,,1,,6,
26,Bhaktapur,2056/2057,16,Buckwheat,,1,,6,
26,Bhaktapur,2057/2058,16,Buckwheat,,1,,6,
26,Bhaktapur,2058/2059,16,Buckwheat,,1,,6,
26,Bhaktapur,2059/2060,16,Buckwheat,,1,,6,
26,Bhaktapur,2060/2061,16,Buckwheat,,1,,6,
26,Bhaktapur,2061/2062,16,Buckwheat,,1,,6,
26,Bhaktapur,2062/2063,16,Buckwheat,,1,,6,
26,Bhaktapur,2063/2064,16,Buckwheat,,1,,6,
26,Bhaktapur,2064/2065,16,Buckwheat,,1,,6,
26,Bhaktapur,2065/2066,16,Buckwheat,,1,,6,
26,Bhaktapur,2066/2067,16,Buckwheat,,1,,6,
26,Bhaktapur,2067/2068,16,Buckwheat,,1,,6,
26,Bhaktapur,2068/2069,16,Buckwheat,,1,,6,
26,Bhaktapur,2069/2070,16,Buckwheat,,1,,6,
26,Bhaktapur,2070/2071,16,Buckwheat,,1,,6,
26,Bhaktapur,2055/2056,16,Maize,,1,2100,6,6200
26,Bhaktapur,2056/2057,16,Maize,,1,2100,6,7035
26,Bhaktapur,2057/2058,16,Maize,,1,2037,6,6702
26,Bhaktapur,2058/2059,16,Maize,,1,2037,6,6702
26,Bhaktapur,2059/2060,16,Maize,,1,2037,6,6702
26,Bhaktapur,2060/2061,16,Maize,,1,2040,6,6120
26,Bhaktapur,2061/2062,16,Maize,,1,2040,6,6120
26,Bhaktapur,2062/2063,16,Maize,,1,2035,6,6100
26,Bhaktapur,2063/2064,16,Maize,,1,2035,6,6441
26,Bhaktapur,2064/2065,16,Maize,,1,2035,6,6441
26,Bhaktapur,2065/2066,16,Maize,,1,1793,6,5269
26,Bhaktapur,2066/2067,16,Maize,,1,2000,6,6000
26,Bhaktapur,2067/2068,16,Maize,,1,1970,6,7978
26,Bhaktapur,2068/2069,16,Maize,,1,1969,6,7876
26,Bhaktapur,2069/2070,16,Maize,,1,1969,6,8860
26,Bhaktapur,2070/2071,16,Maize,,1,1965,6,8071
26,Bhaktapur,2055/2056,16,Millet,,1,160,6,200
26,Bhaktapur,2056/2057,16,Millet,,1,350,6,480
26,Bhaktapur,2057/2058,16,Millet,,1,160,6,200
26,Bhaktapur,2058/2059,16,Millet,,1,160,6,200
26,Bhaktapur,2059/2060,16,Millet,,1,160,6,200
26,Bhaktapur,2060/2061,16,Millet,,1,100,6,140
26,Bhaktapur,2061/2062,16,Millet,,1,100,6,140
26,Bhaktapur,2062/2063,16,Millet,,1,100,6,140
26,Bhaktapur,2063/2064,16,Millet,,1,100,6,140
26,Bhaktapur,2064/2065,16,Millet,,1,100,6,140
26,Bhaktapur,2065/2066,16,Millet,,1,100,6,100
26,Bhaktapur,2066/2067,16,Millet,,1,100,6,140
26,Bhaktapur,2067/2068,16,Millet,,1,100,6,140
26,Bhaktapur,2068/2069,16,Millet,,1,106,6,150
26,Bhaktapur,2069/2070,16,Millet,,1,106,6,153
26,Bhaktapur,2070/2071,16,Millet,,1,110,6,156
26,Bhaktapur,2055/2056,16,Paddy,,1,4700,6,25310
26,Bhaktapur,2056/2057,16,Paddy,,1,4700,6,25850
26,Bhaktapur,2057/2058,16,Paddy,,1,4577,6,27010
26,Bhaktapur,2058/2059,16,Paddy,,1,4577,6,27010
26,Bhaktapur,2059/2060,16,Paddy,,1,4577,6,27010
26,Bhaktapur,2060/2061,16,Paddy,,1,4503,6,27018
26,Bhaktapur,2061/2062,16,Paddy,,1,4480,6,24610
26,Bhaktapur,2062/2063,16,Paddy,,1,4480,6,28000
26,Bhaktapur,2063/2064,16,Paddy,,1,4400,6,28248
26,Bhaktapur,2064/2065,16,Paddy,,1,4400,6,28248
26,Bhaktapur,2065/2066,16,Paddy,,1,4326,6,19493
26,Bhaktapur,2066/2067,16,Paddy,,1,4300,6,23220
26,Bhaktapur,2067/2068,16,Paddy,,1,4252,6,25241
26,Bhaktapur,2068/2069,16,Paddy,,1,4348,6,25653
26,Bhaktapur,2069/2070,16,Paddy,,1,4352,6,26958
26,Bhaktapur,2070/2071,16,Paddy,,1,4348,6,26523
26,Bhaktapur,2055/2056,16,Wheat,,1,4050,6,10150
26,Bhaktapur,2056/2057,16,Wheat,,1,4050,6,10100
26,Bhaktapur,2057/2058,16,Wheat,,1,3847,6,10100
26,Bhaktapur,2058/2059,16,Wheat,,1,3847,6,11341
26,Bhaktapur,2059/2060,16,Wheat,,1,3847,6,11341
26,Bhaktapur,2060/2061,16,Wheat,,1,3847,6,11341
26,Bhaktapur,2061/2062,16,Wheat,,1,3847,6,10500
26,Bhaktapur,2062/2063,16,Wheat,,1,3665,6,11178
26,Bhaktapur,2063/2064,16,Wheat,,1,3665,6,11178
26,Bhaktapur,2064/2065,16,Wheat,,1,3665,6,9884
26,Bhaktapur,2065/2066,16,Wheat,,1,3665,6,9884
26,Bhaktapur,2066/2067,16,Wheat,,1,3200,6,9884
26,Bhaktapur,2067/2068,16,Wheat,,1,3150,6,11060
26,Bhaktapur,2068/2069,16,Wheat,,1,3150,6,11559
26,Bhaktapur,2069/2070,16,Wheat,,1,3100,6,10800
26,Bhaktapur,2070/2071,16,Wheat,,1,3100,6,11200
27,Kathmandu,2055/2056,15,Barley,,1,10,6,11
27,Kathmandu,2056/2057,15,Barley,,1,10,6,11
27,Kathmandu,2057/2058,15,Barley,,1,10,6,11
27,Kathmandu,2058/2059,15,Barley,,1,10,6,8
27,Kathmandu,2059/2060,15,Barley,,1,10,6,8
27,Kathmandu,2060/2061,15,Barley,,1,9,6,8
27,Kathmandu,2061/2062,15,Barley,,1,9,6,8
27,Kathmandu,2062/2063,15,Barley,,1,9,6,8
27,Kathmandu,2063/2064,15,Barley,,1,9,6,8
27,Kathmandu,2064/2065,15,Barley,,1,7,6,7
27,Kathmandu,2065/2066,15,Barley,,1,7,6,7
27,Kathmandu,2066/2067,15,Barley,,1,7,6,7
27,Kathmandu,2067/2068,15,Barley,,1,7,6,7
27,Kathmandu,2068/2069,15,Barley,,1,8,6,8
27,Kathmandu,2069/2070,15,Barley,,1,5,6,5
27,Kathmandu,2070/2071,15,Barley,,1,4,6,4
27,Kathmandu,2055/2056,15,Buckwheat,,1,,6,
27,Kathmandu,2056/2057,15,Buckwheat,,1,,6,
27,Kathmandu,2057/2058,15,Buckwheat,,1,,6,
27,Kathmandu,2058/2059,15,Buckwheat,,1,,6,
27,Kathmandu,2059/2060,15,Buckwheat,,1,,6,
27,Kathmandu,2060/2061,15,Buckwheat,,1,,6,
27,Kathmandu,2061/2062,15,Buckwheat,,1,,6,
27,Kathmandu,2062/2063,15,Buckwheat,,1,,6,
27,Kathmandu,2063/2064,15,Buckwheat,,1,,6,
27,Kathmandu,2064/2065,15,Buckwheat,,1,,6,
27,Kathmandu,2065/2066,15,Buckwheat,,1,,6,
27,Kathmandu,2066/2067,15,Buckwheat,,1,,6,
27,Kathmandu,2067/2068,15,Buckwheat,,1,,6,
27,Kathmandu,2068/2069,15,Buckwheat,,1,5,6,5
27,Kathmandu,2069/2070,15,Buckwheat,,1,5,6,5
27,Kathmandu,2070/2071,15,Buckwheat,,1,5,6,5
27,Kathmandu,2055/2056,15,Maize,,1,7770,6,20979
27,Kathmandu,2056/2057,15,Maize,,1,7765,6,21742
27,Kathmandu,2057/2058,15,Maize,,1,7300,6,23860
27,Kathmandu,2058/2059,15,Maize,,1,7300,6,23860
27,Kathmandu,2059/2060,15,Maize,,1,7300,6,23860
27,Kathmandu,2060/2061,15,Maize,,1,5700,6,15960
27,Kathmandu,2061/2062,15,Maize,,1,5410,6,15148
27,Kathmandu,2062/2063,15,Maize,,1,5400,6,15633
27,Kathmandu,2063/2064,15,Maize,,1,5400,6,16500
27,Kathmandu,2064/2065,15,Maize,,1,5800,6,17920
27,Kathmandu,2065/2066,15,Maize,,1,7400,6,18260
27,Kathmandu,2066/2067,15,Maize,,1,7400,6,21260
27,Kathmandu,2067/2068,15,Maize,,1,7124,6,28496
27,Kathmandu,2068/2069,15,Maize,,1,7100,6,27203
27,Kathmandu,2069/2070,15,Maize,,1,9923,6,33164
27,Kathmandu,2070/2071,15,Maize,,1,9923,6,33450
27,Kathmandu,2055/2056,15,Millet,,1,990,6,990
27,Kathmandu,2056/2057,15,Millet,,1,996,6,1004
27,Kathmandu,2057/2058,15,Millet,,1,900,6,900
27,Kathmandu,2058/2059,15,Millet,,1,900,6,900
27,Kathmandu,2059/2060,15,Millet,,1,900,6,900
27,Kathmandu,2060/2061,15,Millet,,1,890,6,890
27,Kathmandu,2061/2062,15,Millet,,1,880,6,880
27,Kathmandu,2062/2063,15,Millet,,1,860,6,860
27,Kathmandu,2063/2064,15,Millet,,1,870,6,870
27,Kathmandu,2064/2065,15,Millet,,1,850,6,850
27,Kathmandu,2065/2066,15,Millet,,1,850,6,850
27,Kathmandu,2066/2067,15,Millet,,1,714,6,715
27,Kathmandu,2067/2068,15,Millet,,1,852,6,852
27,Kathmandu,2068/2069,15,Millet,,1,850,6,850
27,Kathmandu,2069/2070,15,Millet,,1,852,6,852
27,Kathmandu,2070/2071,15,Millet,,1,852,6,852
27,Kathmandu,2055/2056,15,Paddy,,1,9000,6,47529
27,Kathmandu,2056/2057,15,Paddy,,1,9000,6,45015
27,Kathmandu,2057/2058,15,Paddy,,1,8100,6,46170
27,Kathmandu,2058/2059,15,Paddy,,1,8100,6,46170
27,Kathmandu,2059/2060,15,Paddy,,1,8100,6,46170
27,Kathmandu,2060/2061,15,Paddy,,1,8100,6,46170
27,Kathmandu,2061/2062,15,Paddy,,1,8000,6,41250
27,Kathmandu,2062/2063,15,Paddy,,1,8000,6,40800
27,Kathmandu,2063/2064,15,Paddy,,1,8000,6,42800
27,Kathmandu,2064/2065,15,Paddy,,1,8050,6,43250
27,Kathmandu,2065/2066,15,Paddy,,1,8050,6,35700
27,Kathmandu,2066/2067,15,Paddy,,1,8025,6,41730
27,Kathmandu,2067/2068,15,Paddy,,1,8000,6,46080
27,Kathmandu,2068/2069,15,Paddy,,1,7950,6,48500
27,Kathmandu,2069/2070,15,Paddy,,1,7940,6,45245
27,Kathmandu,2070/2071,15,Paddy,,1,7930,6,45245
27,Kathmandu,2055/2056,15,Wheat,,1,7020,6,12671
27,Kathmandu,2056/2057,15,Wheat,,1,7020,6,12671
27,Kathmandu,2057/2058,15,Wheat,,1,7020,6,12671
27,Kathmandu,2058/2059,15,Wheat,,1,6200,6,12140
27,Kathmandu,2059/2060,15,Wheat,,1,6200,6,12140
27,Kathmandu,2060/2061,15,Wheat,,1,6100,6,14640
27,Kathmandu,2061/2062,15,Wheat,,1,6100,6,14100
27,Kathmandu,2062/2063,15,Wheat,,1,5900,6,16220
27,Kathmandu,2063/2064,15,Wheat,,1,5900,6,17700
27,Kathmandu,2064/2065,15,Wheat,,1,5800,6,14284
27,Kathmandu,2065/2066,15,Wheat,,1,5800,6,14284
27,Kathmandu,2066/2067,15,Wheat,,1,5000,6,14284
27,Kathmandu,2067/2068,15,Wheat,,1,4742,6,15903
27,Kathmandu,2068/2069,15,Wheat,,1,4829,6,16138
27,Kathmandu,2069/2070,15,Wheat,,1,4529,6,13138
27,Kathmandu,2070/2071,15,Wheat,,1,4100,6,14500
28,Nuwakot,2055/2056,81,Barley,,1,5,6,2
28,Nuwakot,2056/2057,81,Barley,,1,5,6,2
28,Nuwakot,2057/2058,81,Barley,,1,4,6,2
28,Nuwakot,2058/2059,81,Barley,,1,4,6,2
28,Nuwakot,2059/2060,81,Barley,,1,4,6,2
28,Nuwakot,2060/2061,81,Barley,,1,4,6,2
28,Nuwakot,2061/2062,81,Barley,,1,4,6,2
28,Nuwakot,2062/2063,81,Barley,,1,4,6,2
28,Nuwakot,2063/2064,81,Barley,,1,4,6,2
28,Nuwakot,2064/2065,81,Barley,,1,4,6,3
28,Nuwakot,2065/2066,81,Barley,,1,4,6,3
28,Nuwakot,2066/2067,81,Barley,,1,200,6,250
28,Nuwakot,2067/2068,81,Barley,,1,200,6,200
28,Nuwakot,2068/2069,81,Barley,,1,190,6,228
28,Nuwakot,2069/2070,81,Barley,,1,200,6,225
28,Nuwakot,2070/2071,81,Barley,,1,185,6,166
28,Nuwakot,2055/2056,81,Buckwheat,,1,,6,
28,Nuwakot,2056/2057,81,Buckwheat,,1,,6,
28,Nuwakot,2057/2058,81,Buckwheat,,1,,6,
28,Nuwakot,2058/2059,81,Buckwheat,,1,,6,
28,Nuwakot,2059/2060,81,Buckwheat,,1,,6,
28,Nuwakot,2060/2061,81,Buckwheat,,1,,6,
28,Nuwakot,2061/2062,81,Buckwheat,,1,,6,
28,Nuwakot,2062/2063,81,Buckwheat,,1,,6,
28,Nuwakot,2063/2064,81,Buckwheat,,1,,6,
28,Nuwakot,2064/2065,81,Buckwheat,,1,,6,
28,Nuwakot,2065/2066,81,Buckwheat,,1,,6,
28,Nuwakot,2066/2067,81,Buckwheat,,1,,6,
28,Nuwakot,2067/2068,81,Buckwheat,,1,60,6,60
28,Nuwakot,2068/2069,81,Buckwheat,,1,65,6,65
28,Nuwakot,2069/2070,81,Buckwheat,,1,200,6,226
28,Nuwakot,2070/2071,81,Buckwheat,,1,200,6,245
28,Nuwakot,2055/2056,81,Maize,,1,19660,6,38245
28,Nuwakot,2056/2057,81,Maize,,1,20490,6,35300
28,Nuwakot,2057/2058,81,Maize,,1,20173,6,41355
28,Nuwakot,2058/2059,81,Maize,,1,20173,6,40692
28,Nuwakot,2059/2060,81,Maize,,1,20173,6,40692
28,Nuwakot,2060/2061,81,Maize,,1,20173,6,40693
28,Nuwakot,2061/2062,81,Maize,,1,19750,6,35550
28,Nuwakot,2062/2063,81,Maize,,1,19750,6,35550
28,Nuwakot,2063/2064,81,Maize,,1,20228,6,38040
28,Nuwakot,2064/2065,81,Maize,,1,20120,6,43658
28,Nuwakot,2065/2066,81,Maize,,1,20120,6,43658
28,Nuwakot,2066/2067,81,Maize,,1,20115,6,53509
28,Nuwakot,2067/2068,81,Maize,,1,19590,6,56811
28,Nuwakot,2068/2069,81,Maize,,1,20100,6,41434
28,Nuwakot,2069/2070,81,Maize,,1,19615,6,58845
28,Nuwakot,2070/2071,81,Maize,,1,20450,6,63435
28,Nuwakot,2055/2056,81,Millet,,1,5900,6,6990
28,Nuwakot,2056/2057,81,Millet,,1,5900,6,6400
28,Nuwakot,2057/2058,81,Millet,,1,5900,6,6490
28,Nuwakot,2058/2059,81,Millet,,1,5900,6,6490
28,Nuwakot,2059/2060,81,Millet,,1,5900,6,6490
28,Nuwakot,2060/2061,81,Millet,,1,5900,6,6500
28,Nuwakot,2061/2062,81,Millet,,1,5900,6,7850
28,Nuwakot,2062/2063,81,Millet,,1,5900,6,7080
28,Nuwakot,2063/2064,81,Millet,,1,5900,6,7800
28,Nuwakot,2064/2065,81,Millet,,1,5822,6,7051
28,Nuwakot,2065/2066,81,Millet,,1,5822,6,7051
28,Nuwakot,2066/2067,81,Millet,,1,5805,6,10449
28,Nuwakot,2067/2068,81,Millet,,1,5805,6,10681
28,Nuwakot,2068/2069,81,Millet,,1,5085,6,9153
28,Nuwakot,2069/2070,81,Millet,,1,5120,6,9728
